19,uk,1992,5.4644006078593375,6.222500950485934,6.243230163247177,4.6389331115490915,4.930918709750912,6.446764194931501,5.405385915261418,5.675632889252287,4.825606950446328,5.380826102405771,4.874207091262958,5.700996113350053,5.724685626776379,6.2644657489128,5.1826306715005215,6.060398126178107,6.337364837855465,5.552729600602641,5.636120422517718,5.1737238097490446,6.043762206709384,5.0340800826984635,5.430293321988429,6.095398366271063,5.74650374945625,4.7703986985515305,5.058854112825926,6.411989579147044,5.160918475612351,5.569581325132981,4.902411070772639,5.54889960464859,5.0379782374659134,5.532312543721627,6.14284629769504,5.987761727590178,4.764443128432616,4.913557654655214,6.589603960515494,5.380093572810386,5.382377898011876,5.208310434437684,5.673276860592452,5.280853902475332,,3951.0,7.251611,0.123957515,2109830155.0,5.6107802,1.2208073,22599512.0,5.6144357,109202799.0,5.682583,112806361.0,5.6670995,3.98753,25336.0,57866.0,1.89,0.746226,22734.62,,,,,4.297,111.159,58.1,10.0,0.0,,1.0,,9.47674,0.953357,57.95,,,,76.17,,32.795,,13.4,10.8,12.2,8.0,9.9,238.7,565.3,212.0,148000000.0,4160.0,187.0,3157.0,200.0,387.0,469.0,460.0,,303943730.0,5.6104355,206597748.0,5.765809,168539084.0,5.784808,264347528.0,5.667108,244014267.0,5.6917014,254306183.0,5.6829963,231398853.0,5.7179403,172433840.0,5.7769527,138896085.0,5.810444,241207703.0,5.69457,207929905.0,5.7332973,237561135.0,5.702571,216790981.0,5.7244315,5.6772866,206597748.0,5.6543756,168539084.0,5.6993394,168539084.0,5.6733193,264341728.0,5.6258388,264341728.0,5.6099744,244008467.0,5.639998,244008467.0,5.6231656,254300383.0,5.6354523,254300383.0,5.6195245,231398853.0,5.6522565,231398853.0,5.6334796,172433840.0,5.678173,172433840.0,5.6557207,138896085.0,5.7095237,138896085.0,5.680883,241200200.0,5.6433396,241200200.0,5.626401,207929905.0,5.6664805,207929905.0,5.642812,237553632.0,5.6458726,237553632.0,5.628951,216790981.0,5.6583776,216790981.0,5.6368732,,,,,537239529.0,0.30587414,44118109.0,0.20607996,537239529.0,0.35680687
20,uk,1993,5.896947101344464,5.888247477947623,5.923189323301001,6.186068471956418,6.258630095229303,6.720048790838997,4.664256697799473,5.5802778088435305,6.317565140569353,5.4926878870428215,5.93849931991612,5.828336254990854,5.782278757641988,5.73684560238752,6.475657564611398,5.800424824381947,6.3023441377223275,5.231373940026325,5.290452637920036,5.994505092606432,5.3605413768519945,6.308938615758578,5.59688396784113,5.109254556673059,5.924675322189626,5.478446135022167,6.0552334788219975,5.497241954234116,4.700939298290732,5.964454467263737,5.598370401786188,5.734012135353094,5.906211928776585,5.811229622819156,5.764233513755277,5.977630824329836,5.515189332175256,5.899914727447916,5.609255313208793,5.513604498159238,5.8426710230701575,5.900515358491534,6.090182440752219,5.999099196801332,,3712.0,6.969402,0.12494602,2054578764.0,5.609955,1.2205406,22093633.0,5.6135564,107143836.0,5.6842895,110684274.0,5.6693377,3.9902985,25909.0,58027.0,1.88,0.728163,23187.14,,,,,2.497,95.7247,58.1,10.0,0.0,,1.0,,9.22928,0.955924,57.95,,,,76.72,,37.946,,12.1,11.2,11.6,9.0,10.4,252.1,601.7,222.0,166000000.0,4231.0,188.0,3128.0,196.0,384.0,,480.0,,297273765.0,5.610073,201923612.0,5.765621,164810979.0,5.7851562,258453726.0,5.66669,238610529.0,5.691137,248680029.0,5.6824484,226259264.0,5.7173786,168446979.0,5.77631,135802757.0,5.8091,235604504.0,5.6942973,203062903.0,5.733258,232031462.0,5.7024484,211732365.0,5.7244334,5.679353,201923612.0,5.657927,164810979.0,5.701711,164810979.0,5.678077,258448429.0,5.6269584,258448429.0,5.613077,238605232.0,5.6414886,238605232.0,5.626479,248674732.0,5.636794,248674732.0,5.6226335,226259264.0,5.654428,226259264.0,5.637494,168446979.0,5.683126,168446979.0,5.6619515,135802757.0,5.7151194,135802757.0,5.6868544,235597730.0,5.645653,235597730.0,5.6304984,203062903.0,5.667288,203062903.0,5.6482973,232024688.0,5.648762,232024688.0,5.6330166,211732365.0,5.658957,211732365.0,5.641977,,,,,524781509.0,0.3053908,43094025.0,0.20422761,524781509.0,0.35678136
21,uk,1994,5.453960463103277,4.6671713972461335,5.500038461898676,5.876350391307331,6.558872104591591,5.330454185462789,4.012714006737912,5.3213835789857535,5.738740757540067,5.764136342414616,5.769743404847891,5.698581809851154,5.319125241563823,5.656561621328278,6.079444713282938,6.541002414930757,5.654085014614061,4.8192624259519325,5.714771471785535,5.969898403612742,5.3362252657981415,5.895441525643338,5.409728242266361,4.589769165997164,4.755292799043065,5.585381644132093,6.543065497842293,5.1147456995035885,4.737061314156674,5.833659366365257,6.742148659030964,4.852225701790749,5.3439325748017685,5.477828832395514,4.3984030136595775,4.696676373633192,5.211056955329738,6.111407744153035,5.892532082701114,5.117733537743994,6.013809712765871,6.5443666317812825,4.9915903294573685,5.800711942729963,,3612.0,6.824561,0.1240781,2292973525.0,5.6136045,1.2146025,24280665.0,5.6151977,118462145.0,5.686767,122363556.0,5.6718154,3.991065,26847.0,58213.0,1.85,0.725788,24082.04,,,,,2.071,91.6519,58.1,10.0,0.0,,0.0,,8.9079,0.938057,57.95,,,,76.62,,43.03,,12.8,11.4,11.9,9.0,9.6,,643.0,284.0,,4248.0,189.0,3121.0,195.0,384.0,,,,330586173.0,5.6132584,224172004.0,5.7673984,182952228.0,5.785201,287110443.0,5.6697583,264880815.0,5.693064,276137039.0,5.685381,251114354.0,5.7192645,186803520.0,5.777777,150870887.0,5.8082476,261625692.0,5.697346,225404516.0,5.7340374,257689094.0,5.7050524,235055566.0,5.7260766,5.686829,224172004.0,5.6637487,182952228.0,5.7087584,182952228.0,5.681725,287104304.0,5.633148,287104304.0,5.6192226,264874676.0,5.6469674,264874676.0,5.63229,276130900.0,5.643233,276130900.0,5.628856,251114354.0,5.6598773,251114354.0,5.643055,186803520.0,5.68921,186803520.0,5.666481,150870887.0,5.7214236,150870887.0,5.688928,261619359.0,5.651054,261619359.0,5.635571,225404516.0,5.675175,225404516.0,5.652989,257682761.0,5.653641,257682761.0,5.637965,235055566.0,5.666735,235055566.0,5.6469703,,,,,583416137.0,0.3052902,47819344.0,0.21145834,583416137.0,0.3570451
22,uk,1995,5.5142602062586885,5.272350794279111,5.673570265664737,4.9360233260423785,5.1360281858274055,5.573215792502387,6.0950019540433935,4.008461178204382,6.193026006696143,5.812633050650443,6.442291508676503,5.67409957914606,5.443247042646235,5.9853401058413125,5.2615063960922095,4.821347755494122,5.589494983245459,5.9359190682639325,5.109734761159273,6.0553112092274475,5.852059567428678,6.68703490206193,5.521360383369415,5.221385910062592,5.355196974427968,5.045096279523071,5.53700531929707,5.379252507610869,5.865999576226344,4.7336703744852215,6.074023511924818,5.831249050445058,6.170724329691138,5.507452730344509,5.234586551340924,5.099048356339155,5.285302011149417,5.193586788629032,5.502282623619033,5.947969155606514,5.070261921222131,5.733595952388121,6.0764326358642125,5.931461307286552,,3565.0,6.710214,0.124650314,2370578181.0,5.6128397,1.2135174,25348513.0,5.6181364,123398947.0,5.685935,127474128.0,5.6709404,3.9913905,27447.0,58426.0,1.89,0.740142,24686.31,,,,,2.625,132.976,58.1,10.0,0.0,,0.0,,8.59543,0.935185,57.95,,,,76.88,,46.305,,12.5,10.9,12.4,8.0,8.6,,728.3,295.0,,4278.0,191.0,3118.0,193.0,384.0,,100.0,,342793686.0,5.6135707,232295023.0,5.767028,189908711.0,5.783859,297731012.0,5.668513,274652955.0,5.692362,286344310.0,5.6843586,260326983.0,5.718596,193307674.0,5.778623,156424792.0,5.8086405,270816096.0,5.697266,233769153.0,5.733067,266718791.0,5.7054915,243737362.0,5.7256274,5.687774,232295023.0,5.6508946,189908711.0,5.7145452,189908711.0,5.6689053,297724562.0,5.635232,297724562.0,5.6082544,274646505.0,5.6505437,274646505.0,5.621045,286337860.0,5.645432,286337860.0,5.6179852,260326983.0,5.663801,260326983.0,5.6317167,193307674.0,5.692511,193307674.0,5.651548,156424792.0,5.7256618,156424792.0,5.673663,270806867.0,5.65469,270806867.0,5.624611,233769153.0,5.679138,233769153.0,5.6399703,266709562.0,5.6574345,266709562.0,5.627105,243737362.0,5.6710615,243737362.0,5.6347194,,,,,604685641.0,0.305844,49621037.0,0.21242382,604685641.0,0.35794947
23,uk,1996,5.9979681622145815,6.322425135939713,6.415719419689102,6.605280487454474,6.185841958204716,4.102482463754601,5.826345302284072,6.322393209641563,5.8378679634033475,6.1947999431184435,6.166525738655777,5.966435679145337,6.468391684967952,6.493965341476084,6.631046554468344,6.020779451313199,4.513441657359212,5.4948934858763865,6.531729939292541,6.355483755784547,4.604342880406087,6.550282040509018,5.738910043087442,5.97564287493794,6.201902617297593,6.262917496299503,6.627385667116977,4.899614146968924,6.024706070557046,5.9220970920247975,5.743426687060747,4.735173552997463,4.996234225613434,5.666570336439588,6.1175238323806,6.176937692937187,6.1673575283154,6.334400729869738,4.677483854641894,5.710828952594326,6.243380394744668,5.80146623910518,4.467848710932963,4.968475428873921,,3442.0,6.430166,0.12430734,2728823668.0,5.619731,1.2174735,28725282.0,5.627676,140615473.0,5.6968174,145285175.0,5.6822853,3.9933329,28075.0,58619.0,,,25375.79,,,,,2.442,129.121,58.1,10.0,0.0,,0.0,,8.33085,0.943389,57.95,,,,77.14,,48.223,,12.5,10.9,12.7,8.0,8.2,,806.5,307.0,,4301.0,193.0,3113.0,192.0,385.0,,99.167,,394155925.0,5.6202025,267906902.0,5.7715774,219134354.0,5.7878904,342897251.0,5.6737533,316631662.0,5.696181,329854852.0,5.6894717,300221750.0,5.7222114,221943044.0,5.7858944,180232165.0,5.811555,311108597.0,5.7038093,269289032.0,5.7380667,306504558.0,5.7117815,280717453.0,5.7308307,5.687326,267906902.0,5.6588655,219134354.0,5.7089987,219134354.0,5.6751227,342889593.0,5.635533,342889593.0,5.615234,316624004.0,5.6487,316624004.0,5.627733,329847194.0,5.6452823,329847194.0,5.625125,300221750.0,5.6610403,300221750.0,5.6385174,221943044.0,5.6910577,221943044.0,5.6610155,180232165.0,5.7181377,180232165.0,5.6819043,311098818.0,5.6557574,311098818.0,5.6349864,269289032.0,5.675409,269289032.0,5.647778,306494779.0,5.6588097,306494779.0,5.63755,280717453.0,5.667104,280717453.0,5.6422725,,,,,696790874.0,0.30838165,57623600.0,0.22061723,696790874.0,0.36054918
24,uk,1997,5.8085097286079215,5.743803947933303,6.279169395576205,6.305078298814938,5.2865473875400095,5.9406072571892965,4.731284906490458,6.527866728889572,6.695120671002063,4.877167026976017,5.698451665667348,5.772399086210946,5.653947628506991,6.174418394432262,5.628561349256797,5.082334085344987,6.039241601668468,5.366140545421468,6.567041857068304,6.482468860331876,4.900715965444446,5.829120574633857,5.549243887587556,5.771712505455499,6.289094735807868,5.550029765832766,5.554538761651032,5.341421009008445,4.571612424741993,5.8284110561072495,6.049128187167338,4.865453348916693,5.671037081186683,5.553564651904855,5.481715984679932,6.235918236089996,5.382634649942241,5.121791030089028,5.1653669453239015,5.271960163647174,5.576283950649612,6.129637524358579,4.974256863311744,6.196081170956348,,3419.0,6.425081,0.12514685,2642337107.0,5.6130815,1.2114936,28347176.0,5.6239724,138152565.0,5.691502,142691745.0,5.6764374,3.9908133,28879.0,58808.0,1.87,0.72744,27016.13,,,,,1.816,133.589,56.8,10.0,0.0,,0.0,,8.14941,0.936686,53.07,,,,77.28,,49.26,,12.3,10.7,12.1,7.0,7.1,,837.4,306.0,,4352.0,196.0,3127.0,196.0,392.0,,155.625,,383571318.0,5.6134076,259574012.0,5.765617,211263480.0,5.784314,332558441.0,5.6685963,306652841.0,5.691626,319826012.0,5.6840496,290600262.0,5.7178774,215910398.0,5.7774525,173534048.0,5.807963,302633689.0,5.6962194,260231929.0,5.733814,298046997.0,5.7042866,271541911.0,5.725905,5.6731105,259574012.0,5.6520805,211263480.0,5.694108,211263480.0,5.6700616,332551408.0,5.623348,332551408.0,5.6082478,306645808.0,5.6372747,306645808.0,5.6208625,319818979.0,5.63302,319818979.0,5.617488,290600262.0,5.6488495,290600262.0,5.631895,215910398.0,5.6771736,215910398.0,5.654971,173534048.0,5.707101,173534048.0,5.677314,302623550.0,5.640793,302623550.0,5.62597,260231929.0,5.66265,260231929.0,5.641373,298036858.0,5.6439776,298036858.0,5.6289234,271541911.0,5.6550074,271541911.0,5.6355934,,,,,675654799.0,0.30671218,55385695.0,0.21395795,675654799.0,0.35905084
25,uk,1998,5.642887259084345,5.054442106612473,6.154657376767127,5.5787861031674275,5.863047564306758,4.402999755912816,5.86816515627371,5.9839650075186075,6.574747010403402,5.145364913994419,5.8026975958867135,5.809623976865522,5.204991862756633,6.270231065122516,5.423680154644555,5.7448972660429956,5.392411911937868,5.637842604540286,6.501667391463228,6.7380909509028495,5.240088996168687,5.9423375650756,5.509932610651177,4.830870160848739,5.8574089191003225,5.204549026624167,5.595456822694981,4.480154994829031,6.301897120617525,5.883375304851126,6.31121067610685,4.5595612980783224,6.074841782760707,5.701886281058097,5.371105201393398,5.740591085995074,5.032119938664484,6.077100604060979,4.890869457973731,6.294942400912948,6.131973484517555,6.352695396689963,4.888735942131089,6.238729298241759,,3611.0,6.826987,0.12502168,2951305154.0,5.6169124,1.2234758,31304868.0,5.6301055,153424143.0,5.6963744,158507153.0,5.6814637,3.9930134,29714.0,59036.0,1.86,0.724729,28057.07,,,,,1.561,134.747,56.8,10.0,0.0,,0.0,,8.08362,0.930705,53.07,,,,77.38,,46.279,,12.3,10.6,10.3,8.0,6.1,,895.0,313.0,,4387.0,198.0,3140.0,200.0,398.0,,161.667,,428238521.0,5.617937,291143945.0,5.7701263,237920234.0,5.788042,372246271.0,5.672949,343669025.0,5.6953683,357976544.0,5.688608,325850269.0,5.7214947,241698999.0,5.7838187,195891739.0,5.811237,338007423.0,5.7019143,292423508.0,5.7370243,332970867.0,5.7102094,304888480.0,5.7298126,5.689472,291143945.0,5.6559086,237920234.0,5.7107043,237920234.0,5.6726284,372238747.0,5.6349387,372238747.0,5.611537,343661501.0,5.6500115,343661501.0,5.6243963,357969020.0,5.645535,357969020.0,5.6211286,325850269.0,5.6627955,325850269.0,5.6349053,241698999.0,5.6938257,241698999.0,5.659384,195891739.0,5.719755,195891739.0,5.677561,337997680.0,5.655283,337997680.0,5.6309214,292423508.0,5.676445,292423508.0,5.643999,332961124.0,5.6587706,332961124.0,5.633569,304888480.0,5.6687813,304888480.0,5.638401,,,,,754146953.0,0.30655587,62763619.0,0.2145724,754146953.0,0.35891256
26,uk,1999,5.930548125030606,5.840698613188595,6.2130185959373785,5.986318694314983,6.3319818351051484,4.969895299580894,5.831744641964067,6.692984568101197,6.136751161664277,6.2351859245144325,5.066901915935089,5.827427431565452,6.187274753007567,6.022094656092433,5.338318359006356,5.506061130153118,5.340424925453286,5.562840996993747,6.3709826129650615,6.411586311401786,6.350487474296857,5.1842030962843015,5.722974623658743,5.685820072158264,5.551123374864489,5.82193980343171,5.991208889300284,5.457480313102101,5.838912149107079,6.188612460758843,5.9667267380791404,5.4789023206017555,5.249020115183766,5.477291474239077,6.120105527890723,5.197540352309316,5.054655963631488,5.947574553061759,5.409568537512884,5.221808788530188,5.144107812039817,5.994816945304095,5.7835121890386745,4.899224073071823,,3688.0,6.817769,0.12547904,3102385630.0,5.617879,1.2158619,33111982.0,5.632678,162582178.0,5.698349,167957528.0,5.6840067,3.9921129,30587.0,59293.0,1.84,0.691564,28988.24,,,,,1.317,138.502,56.8,10.0,0.0,,0.0,,8.04635,0.927191,53.07,,,,77.86,,43.661,,12.9,10.8,10.1,6.0,6.0,,933.4,324.0,342752000.0,,,,,,100.0,111.042,,453304766.0,5.6180353,306152187.0,5.769741,249029528.0,5.7877216,392376159.0,5.67326,361527298.0,5.6959815,377190256.0,5.688542,342548124.0,5.7224636,254094263.0,5.7821946,204421172.0,5.810438,356337239.0,5.701375,306727462.0,5.7372518,350931631.0,5.709571,320048626.0,5.730137,5.678972,306152187.0,5.650261,249029528.0,5.7013173,249029528.0,5.6677833,392368051.0,5.626453,392368051.0,5.6066785,361519190.0,5.640181,361519190.0,5.61888,377182148.0,5.636155,377182148.0,5.6159086,342548124.0,5.65252,342548124.0,5.62934,254094263.0,5.682628,254094263.0,5.65329,204421172.0,5.708948,204421172.0,5.6722326,356328039.0,5.6462226,356328039.0,5.6248503,306727462.0,5.6672506,306727462.0,5.6383195,350922431.0,5.6491995,350922431.0,5.627229,320048626.0,5.6590323,320048626.0,5.6325336,,,,,795578312.0,0.30662167,65569640.0,0.21848008,795578312.0,0.35936803
27,uk,2000,5.74946539627444,4.6434684747388815,6.272301203794153,5.921896199522608,6.125862785922277,5.649935529963836,5.097532351099806,5.3911944885012755,6.420960695286505,5.428714375646415,6.542787858268636,5.789392912480321,4.7621438788329575,5.6784619329266395,5.8464113346146185,6.217029726273791,5.984322047887317,5.737746714962047,5.630098863248053,6.526735634667988,5.5197068413382215,5.991272150051568,5.644443943321098,4.837517862964897,6.298892488645247,6.05596779208158,5.441819131197243,6.279524441893978,5.0388821824100924,4.809252702479874,5.7091373533218785,5.666168169813156,6.307277308403034,5.786260103448725,4.836170993604986,5.796146227363787,5.949271303388294,6.021367516203562,6.254414271932504,5.552953103950274,5.491523398987616,6.01213948619307,5.745932039288242,6.202682693574916,,3494.0,6.589573,0.12569927,3752294385.0,5.616359,1.2200142,40151317.0,5.6336684,196820704.0,5.697221,203312600.0,5.6829724,3.9941757,31619.0,59522.0,1.87,0.702708,30155.49,1.0,76.0,0.95,40.4656,0.867,151.091,56.8,10.0,0.0,,0.0,13.07,8.08732,0.931654,53.07,,,,78.14,,40.869,58907.4,11.6,10.3,10.3,6.0,5.5,,1038.6,358.902,363974000.0,5168.0,228.0,3859.0,233.0,461.0,106.021,119.583,10842.0,548246399.0,5.6176286,369783648.0,5.7683954,300319685.0,5.78417,474413553.0,5.671931,436869858.0,5.694401,455989395.0,5.6873097,413839022.0,5.7204604,306294539.0,5.7811995,246054919.0,5.8074408,430280059.0,5.7006197,370051470.0,5.7343984,423676063.0,5.709122,386111852.0,5.7279387,5.678749,369783648.0,5.654803,300319685.0,5.701641,300319685.0,5.6698127,474403749.0,5.6260986,474403749.0,5.60912,436860054.0,5.6401277,436860054.0,5.622084,455979591.0,5.6362233,455979591.0,5.6190805,413839022.0,5.652034,413839022.0,5.6328406,306294539.0,5.6850286,306294539.0,5.6579742,246054919.0,5.7092857,246054919.0,5.676386,430265163.0,5.646392,430265163.0,5.6287494,370051470.0,5.666229,370051470.0,5.641626,423661167.0,5.650142,423661167.0,5.6317763,386111852.0,5.658119,386111852.0,5.6359262,,,,,963636996.0,0.30702367,79330859.0,0.21836634,963636996.0,0.35979703
28,uk,2001,5.905830381757124,5.343307350696917,6.132163388802954,5.629640341713568,5.481454551343,6.301749276563139,5.633958937805351,6.567210265086819,5.718668571043995,6.274292120520622,5.975859013994869,5.689594002851953,4.55845136476318,6.17742080455392,5.359171239346819,5.267656180864632,5.227179092235903,6.46284229281805,6.1867089265576425,5.772661827832179,5.803872851755402,6.079975447791806,5.581002378930457,5.008848671426951,5.38005398272513,5.73273805240709,5.6298764708372335,5.2314142997430535,5.971853601293992,6.039054512136284,5.292936548528722,5.692041547061073,5.831206103145036,5.644871629577727,4.752733479513305,6.141753974878452,6.055115536945263,5.229164317600269,5.592030467350683,6.036769649511122,5.897232501152773,5.491532636688602,5.007740736549382,6.24464299558743,,3258.0,6.352021,0.12658055,3578790115.0,5.6049848,1.229896,38741550.0,5.633186,189894294.0,5.6884284,196163316.0,5.673722,3.9921489,32356.0,59723.0,1.82,0.691438,30999.89,,,,,1.182,167.334,,10.0,,,,,7.74494,,,,,,78.26,,37.701,59137.9,11.4,10.1,9.5,5.0,4.8,,1127.1,410.34,382761000.0,5131.0,230.0,3916.0,237.0,467.0,110.209,136.25,,527578185.0,5.606352,355124502.0,5.7617555,288391607.0,5.779218,455804294.0,5.6640444,419600923.0,5.6871986,437946425.0,5.6793594,397187371.0,5.7138886,294776092.0,5.7722454,236668720.0,5.802972,414391132.0,5.690771,355591521.0,5.726963,407999038.0,5.699241,371128351.0,5.7192817,5.6646075,355124502.0,5.6441717,288391607.0,5.6840973,288391607.0,5.661101,455794655.0,5.613729,455794655.0,5.6006584,419591284.0,5.628227,419591284.0,5.6132526,437936786.0,5.6242776,437936786.0,5.610361,397187371.0,5.639682,397187371.0,5.623664,294776092.0,5.6671,294776092.0,5.646095,236668720.0,5.694491,236668720.0,5.66627,414380950.0,5.630071,414380950.0,5.6171556,355591521.0,5.651351,355591521.0,5.6323223,407988856.0,5.633499,407988856.0,5.6201663,371128351.0,5.643155,371128351.0,5.626527,,,,,919962426.0,0.3029541,76627448.0,0.19971289,919962426.0,0.35552043
29,uk,2002,5.61215511258956,6.152514920228777,6.5421530657152855,4.698340211242021,5.697039069836857,6.295373235377992,5.889430575793607,5.8118827729733615,5.965567953208279,4.039127624327807,5.030121697191621,5.73048793359824,6.7039224756904785,6.557553677995155,4.563287182896215,5.385113562795851,6.301800470334983,5.9331061058870445,6.266773374025052,5.853489818117237,4.224347204268197,5.515485463972192,5.402425890895308,4.761366196362375,5.7141121987391035,4.918066546182212,5.415729593746416,6.3386839791435206,5.699632198532258,5.291519148846744,6.219446327585838,4.549189471483135,5.116513248331478,5.446295401288808,4.6899533578784975,5.82394898796181,4.3759307816224595,5.394753098792902,6.205419967286447,5.803541112251898,5.709819767744781,6.405534941598331,4.5732924649391045,5.480759532811836,,3264.0,6.370787,0.12665255,4058321391.0,5.6081243,1.2216498,44057183.0,5.635062,215672723.0,5.6919312,222717832.0,5.678096,3.991567,32992.0,59912.0,1.84,0.687643,31713.03,,,,,1.274,,,10.0,,,,,7.41594,,,,,,78.35,,37.236,59392.0,11.3,10.2,9.7,5.0,5.1,,1183.9,442.0,383880000.0,5083.0,232.0,3948.0,241.0,473.0,114.66,130.0,,598696430.0,5.608838,400301927.0,5.763513,323206974.0,5.782344,515343258.0,5.6660376,473291336.0,5.689323,494916304.0,5.681321,447635204.0,5.7164264,331382669.0,5.774289,263804931.0,5.8044333,467708860.0,5.692627,398974731.0,5.7305775,460366859.0,5.701303,416824937.0,5.723167,5.6613865,400301927.0,5.6443734,323206974.0,5.6815114,323206974.0,5.6599736,515331955.0,5.611853,515331955.0,5.600613,473280033.0,5.6258826,473280033.0,5.6130667,494905001.0,5.622079,494905001.0,5.6100144,447635204.0,5.6372695,447635204.0,5.6236467,331382669.0,5.66447,331382669.0,5.645972,263804931.0,5.6935196,263804931.0,5.6670036,467697897.0,5.628874,467697897.0,5.6175237,398974731.0,5.649511,398974731.0,5.6318274,460355896.0,5.632374,460355896.0,5.6206055,416824937.0,5.642048,416824937.0,5.6264687,,,,,1046747178.0,0.30573842,86360101.0,0.21758834,1046747178.0,0.35946324
