30,uk,2003,6.303614440477622,6.031400167020537,6.36198990615175,5.719814737007482,6.642207071440178,6.629056368858057,7.062612644980372,6.696490436642324,6.864347354342394,4.5937701756959335,6.434455542637197,6.011035388923809,6.192709715948008,5.42871082200063,5.5136270876969515,6.0560665869870105,6.472248869424565,7.109372281204287,5.297919727527564,6.923657665788784,4.9375239097148915,6.178517222945403,5.647455326404339,5.508544961853203,6.1672847715496575,6.128176776365813,5.461743270995577,5.7404916004810325,6.223860156981808,5.139042340383055,5.999780294898852,4.52823372070704,5.577395369827352,5.738698268608005,6.0475631240872145,6.0395311474602416,6.249036935391757,5.765633210758313,5.444278733328511,6.1878993878894555,4.767816911616603,6.166052228968197,5.161638891573611,5.557532115006137,,3267.0,6.05577,0.12662129,4001766660.0,5.6159015,1.2209595,43595324.0,5.6371565,212731747.0,5.6981096,219802198.0,5.6835856,3.9925764,33977.0,60095.0,1.83,0.694264,32704.06,,,,,1.363,174.996,,10.0,,,,,7.08187,,,,,,78.93,,38.549,59667.0,11.8,10.3,10.2,5.0,4.8,,1300.3,479.946,402761000.0,5022.0,229.0,3994.0,243.0,472.0,119.372,143.542,,588811926.0,5.61621,396485722.0,5.7688656,321610608.0,5.7860217,508453812.0,5.6719246,467903799.0,5.694986,488536211.0,5.687306,442831696.0,5.7216063,328285076.0,5.7815204,263697556.0,5.81106,461340510.0,5.7000465,395770339.0,5.735216,454330056.0,5.7085757,413014617.0,5.728285,5.662341,396485722.0,5.648701,321610608.0,5.679907,321610608.0,5.664185,508443288.0,5.6117826,508443288.0,5.6044044,467893275.0,5.6244493,467893275.0,5.617123,488525687.0,5.6212482,488525687.0,5.6144166,442831696.0,5.6357226,442831696.0,5.627794,328285076.0,5.662741,328285076.0,5.650905,263697556.0,5.688903,263697556.0,5.670221,461324803.0,5.630987,461324803.0,5.623612,395770339.0,5.647868,395770339.0,5.636242,454314349.0,5.6341786,454314349.0,5.626365,413014617.0,5.640594,413014617.0,5.630499,,,,,1029785702.0,0.3060147,85906169.0,0.22415324,1029785702.0,0.3592349
31,uk,2004,5.741032347943802,6.814837938044975,6.01582100604035,4.902887896822595,5.9993510177757,6.816952888541023,5.817541971958994,6.8860657229585005,4.480983613476795,3.3353892846171904,6.3404921392019045,5.845193496265743,5.182541058959007,6.434513978272737,5.235222286281815,6.150872429299034,6.405404641155193,5.785028507208338,6.96350741991871,6.2035972744447365,4.102687840931766,5.988559526186088,5.326680975059096,5.325266668163554,5.923648883978567,5.395986852277713,5.1403508688176425,5.86753581619318,5.633804445109036,5.128173282290218,4.0347552795573645,3.925807972478873,6.891479681724813,5.6805982988425745,4.588981057146543,6.134318993577289,5.419647334750908,5.7227529942931845,6.161722460702219,5.948708019702046,5.7430239053223255,6.231598643587168,4.358672331869193,6.496557247474865,,3301.0,6.271399,0.1264155,4132526897.0,5.618413,1.2289445,44936058.0,5.6414332,219637869.0,5.701046,226985898.0,5.6861315,3.9973547,34638.0,60271.0,1.77,0.679544,33501.85,,,,,1.344,153.607,,10.0,,,,,7.08973,,,,,,79.13,,40.234,59957.8,12.1,,10.2,5.0,4.6,,1434.1,516.52,435224000.0,4954.0,225.0,4014.0,244.0,469.0,120.942,139.583,,606597317.0,5.6193347,407739831.0,5.773673,331165709.0,5.7919145,523301822.0,5.6765904,481498144.0,5.6999383,502806121.0,5.691916,455772714.0,5.7266893,338039060.0,5.7850876,271843706.0,5.8161454,475225987.0,5.703859,408116311.0,5.7396684,467912756.0,5.712476,425736456.0,5.7326818,5.673675,407739831.0,5.6631503,331165709.0,5.6947055,331165709.0,5.6803417,523291919.0,5.622266,523291919.0,5.6170063,481488241.0,5.6360674,481488241.0,5.6304317,502796218.0,5.631946,502796218.0,5.626947,455772714.0,5.6471615,455772714.0,5.641369,338039060.0,5.6753464,338039060.0,5.668297,271843706.0,5.703859,271843706.0,5.690612,475209988.0,5.640188,475209988.0,5.63517,408116311.0,5.659978,408116311.0,5.6513157,467896757.0,5.6436753,467896757.0,5.6383424,425736456.0,5.6530323,425736456.0,5.645298,,,,,1060206033.0,0.30374843,89028495.0,0.22611709,1060206033.0,0.35691467
32,uk,2005,5.832952442363184,4.466818335694908,5.0558119370910335,6.298120606881878,6.565323287218933,6.038696512451263,5.309909889460132,6.266934942608774,6.334614909007522,5.969218779722768,6.024075223494619,5.577588265688705,4.674171601501223,5.540298439814278,5.39482509739601,6.354177184138175,6.374776181734794,5.012628070496584,6.596632182035174,4.050802661793971,5.752884327559099,6.0246869104177385,5.633540438623457,4.939833791118568,5.668301719300394,6.669184521139085,5.752747806875246,6.039918141239895,5.0721355938995725,5.6911692500884925,5.655406531338189,5.33335475421941,5.513352277015716,5.517869653136165,5.076103610662652,5.733981701263902,5.398902607773807,5.675219311855461,6.095817669751737,5.1279663767053965,5.976278267428402,4.765985761357549,5.812980780082532,5.515460444480208,,3171.0,6.014659,0.12676466,4134352531.0,5.6184354,1.236039,45014072.0,5.6392484,220974834.0,5.6998434,228279681.0,5.685219,3.9981651,35424.0,60441.0,1.81,0.686384,33982.91,,,,,2.041,182.677,,10.0,,,,,6.73802,,,,,,79.37,,42.08,60260.6,12.0,9.7,,5.0,4.6,,1625.24,553.045,467424000.0,4897.0,224.0,4002.0,247.0,471.0,127.225,151.875,,607158457.0,5.619301,408523736.0,5.7743144,331737502.0,5.7919497,523558488.0,5.6771574,481657222.0,5.701032,502947870.0,5.692622,456001839.0,5.7276826,338292448.0,5.786241,272107866.0,5.8171916,475362427.0,5.7040224,408295596.0,5.7403193,467975587.0,5.713158,426030877.0,5.7332296,5.6663327,408523736.0,5.6502633,331737502.0,5.6870265,331737502.0,5.667376,523548817.0,5.616769,523548817.0,5.605711,481647551.0,5.6295476,481647551.0,5.618704,502938199.0,5.6264052,502938199.0,5.6151595,456001839.0,5.6410227,456001839.0,5.62973,338292448.0,5.66886,338292448.0,5.6535964,272107866.0,5.6991453,272107866.0,5.6769166,475347219.0,5.63245,475347219.0,5.6228657,408295596.0,5.6532965,408295596.0,5.6385865,467960379.0,5.635984,467960379.0,5.625924,426030877.0,5.6463566,426030877.0,5.633009,,,,,1059565885.0,0.30291945,89940667.0,0.21091108,1059565885.0,0.35620555
33,uk,2006,5.834052743781703,6.856218734809183,6.3591080288916135,5.791045089656565,6.866933314679196,4.8790367313178304,5.8562278357715485,3.36733973210322,5.777525078333027,6.43101053999845,6.1560823522563854,5.993364176159533,6.704321544461679,6.219465423369268,6.4287422134559655,6.928506981628559,4.939065450370257,6.149533027082429,3.0827479685649597,6.2556610101051175,6.5236494452772105,6.7019486972798825,5.355292995074196,5.889284641829296,5.013473128639599,4.897721684496268,6.299392230138639,5.603478214183309,5.366490964206573,4.277501959144384,5.341250919347906,5.758999049063863,5.105337159692129,5.348717228554575,5.910741081362174,5.083549456633947,5.027890954056251,6.335115862822201,5.624105613969593,5.1166239427780145,4.125605334058976,5.313043190816789,5.342456479690102,5.608040369357708,,3328.0,,0.12571988,4956764798.0,5.635319,1.270136,52580360.0,5.655314,257091649.0,5.715294,265534195.0,5.6993403,4.000465,36045.0,60609.0,1.78,0.689461,34685.56,,,,,2.3,172.377,,10.0,,,,,6.48548,,,,,,79.56,,43.126,60574.5,12.355,9.445,,5.0,5.4,,1854.36,586.956,501822000.0,4409.184,255.69,5306.369,378.882,634.572,129.581,162.5,,716359838.0,5.6352673,496877418.0,5.7840405,413633044.0,5.797182,627430423.0,5.688725,583050833.0,5.7098136,604437934.0,5.7036924,555016910.0,5.733959,411229076.0,5.8017483,345511032.0,5.82015,570389214.0,5.7191796,504384537.0,5.7451606,562117231.0,5.7278013,524127092.0,5.7383513,5.6682224,496877418.0,5.6534166,413633044.0,5.6836896,413633044.0,5.665422,627416955.0,5.619282,627416955.0,5.6095214,583037365.0,5.6323857,583037365.0,5.6212635,604424466.0,5.6289988,604424466.0,5.618729,555016910.0,5.6425185,555016910.0,5.6315365,411229076.0,5.672061,411229076.0,5.660741,345511032.0,5.693762,345511032.0,5.6717176,570372154.0,5.637554,570372154.0,5.6283045,504384537.0,5.652667,504384537.0,5.63834,562100171.0,5.640824,562100171.0,5.6313376,524127092.0,5.6457,524127092.0,5.6329017,,,,,1258329796.0,0.30285472,111945626.0,0.23257993,1258329796.0,0.35335207
34,uk,2007,6.061039466289426,5.548854838328679,5.7414934377118,5.416360362072437,6.561061007277223,6.419316768469884,6.6647469336153256,6.200895499969027,6.424426528457376,6.319102761444223,5.314136525548276,5.991150457092002,6.137155600331822,6.260993126180395,5.307387434453407,6.4158211971955135,4.559303247063864,6.8136832582732065,6.431805623405943,6.455253338301562,5.877333540909016,5.652768204805285,5.346996936001249,5.387674806825516,4.861379745311123,4.739549063964229,5.737795858803505,5.621384527295276,5.231409225111761,5.290346694609147,5.213166603831689,5.824408307162706,5.562854527097534,5.30731260652964,4.98606356434756,4.86958037428897,5.266174344878966,5.796208201390512,4.738903466362161,4.633094674075972,5.884744561784903,5.0710195082690275,6.012793646098468,5.814543723799863,,3158.0,,0.12511861,6393821774.0,5.639341,1.2727513,66903780.0,5.654214,329200622.0,5.713884,340037318.0,5.697534,4.000973,36679.0,60776.0,1.8,0.69719,35710.53,,,,,2.346,,,10.0,,,,,6.27224,,,,,,79.68,,43.94,60899.2,12.665,9.425,,5.0,5.3,,2147.56,617.265,527306000.0,4465.021,244.391,5356.45,375.385,619.776,135.34,186.042,,917998763.0,5.6386003,644671773.0,5.783393,540848487.0,5.7957735,809664648.0,5.6892204,755757005.0,5.70967,780847704.0,5.704384,720628357.0,5.733326,534975876.0,5.8019724,454165875.0,5.819656,737477645.0,5.720421,659118842.0,5.7439523,727249838.0,5.7286873,683966486.0,5.736847,5.6682515,644671773.0,5.6528068,540848487.0,5.681424,540848487.0,5.66494,809646723.0,5.620587,809646723.0,5.6101475,755739080.0,5.631948,755739080.0,5.6209965,780829779.0,5.6297956,780829779.0,5.618759,720628357.0,5.6420336,720628357.0,5.630673,534975876.0,5.6742015,534975876.0,5.6595926,454165875.0,5.6906943,454165875.0,5.6706324,737463214.0,5.6399045,737463214.0,5.6286826,659118842.0,5.651358,659118842.0,5.6375656,727235407.0,5.642892,727235407.0,5.631594,683966486.0,5.6444693,683966486.0,5.6323047,,,,,1622672277.0,0.3054961,145023958.0,0.24331486,1622672277.0,0.3544614
35,uk,2008,6.293922139316753,5.824030065360284,5.657809878565232,6.305723315958921,7.033969502765771,6.4449346776521566,6.069561186262777,6.022890052834679,6.472339916377175,5.953495366047193,7.15446743134334,5.696746492051083,4.866892115573908,5.491192114285816,5.234978700618628,6.758936825307634,5.933934464956415,6.334596436166548,4.527161528114882,5.992892986598978,5.561806380907109,6.265073367980902,5.8465846923426525,5.639244776010251,5.532384723385714,5.736522136532567,6.370497752108832,5.539186230103784,5.981237561726023,5.3533570896713405,5.926259878132808,6.237419634069117,6.1497371416860815,5.4743708156614135,5.562943659689903,5.674531299786029,5.378861250187929,6.262453378913228,4.868989451474059,5.3702158572850776,4.792257989143232,6.1988290757235065,4.9986924031464905,5.635933791264678,,,,0.12554151,5647091670.0,5.639287,1.2860057,59780738.0,5.6631308,291393978.0,5.7172213,300974807.0,5.700171,4.0015926,36163.0,60944.0,1.82,0.714622,35048.55,,,,,3.629,,,10.0,,,,,6.11069,,,,,,80.18,,52.052,61230.9,12.939,9.442,,5.0,5.7,,2529.9,686.186,561180000.0,4416.474,245.879,5429.636,,,136.387,170.417,,812345204.0,5.638299,573474771.0,5.7842226,483872776.0,5.7960343,717251303.0,5.6898856,670574603.0,5.71014,692041667.0,5.704982,640021629.0,5.7332883,476300337.0,5.803375,408419101.0,5.8193793,655076110.0,5.720168,587600007.0,5.7427044,646144475.0,5.728731,609028690.0,5.7352824,5.667324,573474771.0,5.6511297,483872776.0,5.6819077,483872776.0,5.6611915,717235655.0,5.6184607,717235655.0,5.60847,670558955.0,5.629865,670558955.0,5.6194553,692026019.0,5.6272717,692026019.0,5.617244,640021629.0,5.639641,640021629.0,5.6286473,476300337.0,5.6760745,476300337.0,5.6584964,408419101.0,5.692604,408419101.0,5.66653,655062799.0,5.6366115,655062799.0,5.6260996,587600007.0,5.6486435,587600007.0,5.6339602,646131164.0,5.640102,646131164.0,5.629161,609028690.0,5.641778,609028690.0,5.6293087,,,,,1426772168.0,0.3010334,129832848.0,0.24126026,1426772168.0,0.34980556
36,uk,2009,6.030156405969824,6.359827036504412,6.482577374319755,6.388005069003906,5.605181351550903,4.999083945458186,6.3516876263783475,6.346973246588553,6.015388899482247,5.633181391930647,6.119658118481281,5.758453785431664,6.451426123327625,6.873490470349416,6.271901601218502,5.56784478411999,5.049683219334945,5.97653002056324,5.1277671987746265,5.445196396240016,5.659964672685086,5.160733367703187,5.57721621745249,6.014786359772957,5.617186325197195,4.89988704123345,5.026728895852331,5.197902464197428,6.389245962207825,5.80780996906384,6.265998431150308,5.193996242396985,5.3586204834525795,5.394686682025755,5.688827574344143,6.158888319539268,4.699923460379583,4.505831733077764,5.732436616556551,6.035196729297423,5.1514992232421575,5.612459705707844,5.92168297268216,4.440120485430664,,,,,,,,,,,,,,5.535529,,,,,,,,,,0.765571,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597133219.0,5.6382923,408460306.0,5.7920346,336714895.0,5.8073664,516902511.0,5.6957893,477983001.0,5.71851,497228480.0,5.7106614,453972491.0,5.743917,339620165.0,5.8073688,280641580.0,5.8303986,471994536.0,5.723537,411814333.0,5.7537546,465005788.0,5.7325387,428119062.0,5.7469263,5.6732817,408460306.0,5.654036,336714895.0,5.6908927,336714895.0,5.668481,516894432.0,5.623404,516894432.0,5.6096973,477974922.0,5.6369095,477974922.0,5.621805,497220401.0,5.632874,497220401.0,5.618908,453972491.0,5.6479163,453972491.0,5.6318088,339620165.0,5.6802993,339620165.0,5.6592336,280641580.0,5.7007995,280641580.0,5.6762934,471984772.0,5.6413126,471984772.0,5.626925,411814333.0,5.6571994,411814333.0,5.6392946,464996024.0,5.6450787,464996024.0,5.6300263,428119062.0,5.650705,428119062.0,5.6342564,,,,,1036062108.0,0.29566282,92681323.0,0.20752493,1036062108.0,0.34715486
37,uk,2010,6.0614364330507025,3.9839650079959497,6.605550789433372,6.215120658399954,6.4278809223180815,6.584629477524737,5.707616520359736,,6.62819343998286,5.8923075658848445,6.507663515556791,6.110691053785836,5.875218479047848,5.34522425023991,6.322580388308634,6.496495998487547,6.131506354019757,6.159730301043341,,5.980340451849427,5.875548897159864,6.8095743639161945,5.392659683853661,4.4525398142617085,5.239985062162713,5.071056839126272,5.708724899695055,5.390669702591191,5.108945529049426,,5.580333124948009,5.888742155354728,6.092940027493838,5.441262867788129,5.393026983108926,5.1990655267004335,5.576962609704326,5.677834440906023,5.201135468746488,5.240129689967067,,4.741098823216169,6.1221755400305184,5.8199367277132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,uk,2011,5.993194919230848,4.429676161441226,6.209125319874937,6.427161804338264,6.345201354245077,6.9778139800007,4.3301020013099,6.399446144951249,6.666025997167718,6.440306552794175,5.7070898761852265,5.783656451614105,4.580588717344348,5.984175731423588,5.40369541629468,6.164236900870558,6.213060686611903,3.9464940834544953,6.788044814264102,6.0100470444402445,6.691391282306143,6.054829839130986,5.612206978168151,5.400213366884785,5.182761741100916,5.573938168364271,6.015186676234701,6.048680940965962,4.356300353270921,5.939033204714852,5.743362724010043,6.130178363617025,5.73241424251803,5.537545957787096,5.075488473247722,5.238595082040493,5.274066281169689,5.540317032694781,5.7057746283757576,4.741755313645967,6.008892352415452,5.519296383782747,6.570210872097888,5.7010631584004665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,uk,2012,6.447574005682148,5.392951255527394,6.778705575453673,6.673772149093603,6.897022068071588,6.641985773226337,6.053899414671882,6.590347909671077,5.859298334761053,6.6291781985181375,6.9585793778267275,6.355421550481061,5.948753148385039,6.345787196982652,7.174370544821036,5.7918652539350415,6.424090315459213,6.5359162326843085,6.030747565381692,6.368910921261199,5.930331582169328,7.003442743731108,5.769699503565812,5.554938726225044,6.2862340644073935,6.016023876886018,5.9671128203203185,5.888885830129608,4.1978386115368265,5.710543075680985,5.595874919763531,6.377260632508709,6.1022824781996885,5.9929480933020844,5.5373535571010315,6.524499277519972,5.834283127871661,5.748866783396603,6.5069324547814285,5.0443073449992415,5.84395355580644,6.1872566346818125,6.180875464185793,6.521152732676869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,uk,2013,5.863931644421838,5.093579017336047,5.444032156664085,4.890257882616927,6.202457231138372,5.931397869442848,5.6471246976468095,5.598069843383824,6.534588667335192,6.27654986870512,7.021259209949148,5.726853687421743,4.810235002027318,5.464511008728134,4.4986637424944815,5.596973614444255,5.512925460804527,6.043846692379793,6.2144939820399685,6.570468174049156,6.11358222352379,6.4428369737260125,5.46565400824548,5.263117010371621,5.319890060178741,4.754164038331781,4.528774594329267,5.856407704462179,6.068384938857112,5.030779120301399,6.151150993619303,5.866553216656902,5.817318405346488,5.547101303482351,5.608655101199412,5.368416834831177,4.376556275405094,4.662379907379085,5.275306138453669,6.486880886351317,5.6389734737449375,6.150694879838897,5.938525660571954,5.964623877047963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,uk,2014,5.613367373847938,6.500907233893565,6.042292620269183,4.080451129146609,5.099013566965642,6.093034920183313,4.971882124714488,4.4927731211054365,5.9930041975100234,7.096103413080825,5.764211411610294,5.664056432186291,6.4679129506408,6.233699375556098,3.5430344285036823,5.2516352264385935,6.847687522990083,4.846010441316602,4.410161774138626,6.4007794096179085,6.466776917554832,6.172866275105691,5.805442877474518,5.799664073210411,6.145135908773612,5.127833616188316,5.403877419282784,7.155350084248643,5.702009289439242,4.676740235691006,5.942180278298157,6.379939374740081,5.721698494872933,5.610926336484065,5.411513534260257,6.222637875332217,4.607433902288972,5.339908854955714,6.857486375249972,5.5198811599089685,4.723825513914367,6.04695013117584,5.802290012672057,5.57733600508229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,uk,2015,5.786134500606208,6.42747855925926,5.686565819411112,5.463960488973344,4.672285665553493,5.741604684654528,6.0031319829931675,5.922786830520939,5.667237459458463,6.069838876557973,6.206454638679798,5.5783206618502,6.59085038195524,5.727382088113724,5.306691514610316,5.000099532746648,5.539853648488405,6.098710642877403,5.371111351363566,6.072230502960008,5.086588114993313,4.989688840393374,5.5404800610358995,6.088248871856568,5.8440210427534725,4.2363716738220685,5.130775064422797,5.110899078459031,5.916050115191293,6.173312887889754,5.521656073372129,5.94391610486811,5.439549697723766,5.481151084855186,4.909193492399028,6.0549474998457145,4.624840201799182,5.63780874973395,4.919452880519632,6.236495735289482,6.434127223446442,5.741567170889086,5.350959602882654,4.902118291746684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,uk,2016,5.9492812182906585,6.5483329924452285,6.941525716072543,5.850230898395235,6.531682848101162,6.349119773062338,5.917059189365648,4.692525365478605,4.77843665218333,5.656203451842543,6.227695295959943,5.7557976065810665,6.364056202150523,7.003650592938841,5.7159562069087855,5.214222591303818,6.334779907756888,6.17286371394252,4.1475426647208495,4.295045940861867,6.513463113841247,5.796395131385323,5.705122937372299,6.2581274647567176,6.498968708464442,5.250369389986771,5.954947490411374,6.075359158276968,6.043843406998394,4.6839867840504015,5.470494003877271,5.39674922888099,5.418383738019656,5.7477029725075095,6.277745888309068,6.147610667745937,5.7167438111480475,5.395991308013149,5.558509281404402,6.69204195630852,4.6798584253192415,5.687564868492467,5.767491000627498,5.553472517706757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,uk,2017,6.021096128497596,5.413940189618653,6.560477171757016,5.9719447339482326,6.0042262734838525,7.063689158439963,6.327268033301184,4.7598673313639415,5.562184350490996,5.680407398599672,6.8669566439724505,5.957024092149176,6.292286703241311,6.372852543301178,6.086689382067858,5.784181533313923,6.2308735686835615,6.643815679073981,4.814664696771817,5.34444890170263,5.3898995162400904,6.610528397095404,5.755181612975841,5.973827356753125,6.3238418120079585,5.1966709151979416,5.780803157693695,6.34616196417277,6.454851048984237,4.745668011237528,5.3182113899622765,5.0143566361130985,6.3974238376357935,5.76220727557824,6.33113678888344,6.27979404075361,5.425540318123453,5.253934849516629,6.540503977405393,6.505742962706711,4.894874144571828,5.3358086073546405,5.010404486992185,6.044332579474517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,uk,2018,5.926025761421718,6.4549222709343335,6.192674105347444,6.156086434815945,,5.9148832940135225,6.164151340844787,6.1237936865026485,6.385884505489124,5.063414107314976,4.878422107532682,5.765780092949448,6.032114702079984,5.892359055680567,5.962262588284522,,6.1421709677800145,6.458506734000312,5.638121935590996,5.770389800419384,5.0168054909346536,4.979289561774596,5.612818082963733,5.2219978615396965,5.630743367866608,5.9800593661819255,,5.3770200488673225,6.03201275944667,5.820019733251918,6.1058975520391,5.001807891110056,5.345804166370306,5.535224467186694,5.340464290545091,5.8073694925257096,5.05609412996491,,5.344667497097558,6.094246973832205,5.985253453442099,5.677239255139941,5.431249163983545,5.080435948149189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,uk,2019,5.386277110586169,4.401615203548765,5.608514336064596,5.24281101410257,5.103547669392965,6.09462402868516,4.9087611597157474,6.474639334786402,,4.478917506304776,6.16306374267455,5.4811429883172345,4.882785238958944,5.4414491320474765,4.990484359255205,5.020778453748554,5.660102029442093,5.424274395316783,5.967645144303429,,6.143976626704867,5.798791515077754,5.4424756508050045,5.03631170536053,5.307484684181847,5.352910899582605,5.575692838281137,5.894671079090714,5.531805313529544,5.801604335877317,,4.579240217190032,5.902559784151316,5.586407526377446,5.066989237823915,5.3017555874049735,5.411342907898256,5.74232151409214,6.198823270822933,5.861523823610744,6.075795891228794,,4.872281485480051,5.746834019035207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
